Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Product ID;Sales;Quantity;Discount;Profit
CA-2017-105074;24/06/2017;6/29/2017;Standard Class;MB-17305;OFF-PA-10002666;R$ 21.744,00;3;20%;R$ 6.795,00
CA-2014-133690;03/08/2014;08/05/2014;First Class;BS-11755;FUR-TA-10004289;R$ 218,75;2;50%;-R$ 161.875,00
CA-2014-133690;03/08/2014;08/05/2014;First Class;BS-11755;OFF-AP-10003622;R$ 2,60;1;20%;0.2925
US-2017-116701;17/12/2017;12/21/2017;Second Class;LC-17140;OFF-AP-10003217;R$ 66.284,00;2;80%;-R$ 1.789.668,00
CA-2017-126382;03/06/2017;06/07/2017;Standard Class;HK-14890;FUR-FU-10002960;R$ 35.168,00;7;20%;R$ 96.712,00
CA-2017-108329;09/12/2017;12/14/2017;Standard Class;LE-16810;TEC-PH-10001918;R$ 444.768,00;4;20%;R$ 444.768,00
CA-2017-135860;01/12/2017;12/07/2017;Standard Class;JH-15985;OFF-ST-10000642;R$ 83,92;4;0%;R$ 58.744,00
CA-2017-135860;01/12/2017;12/07/2017;Standard Class;JH-15985;TEC-PH-10001700;R$ 131,98;2;0%;R$ 356.346,00
CA-2017-135860;01/12/2017;12/07/2017;Standard Class;JH-15985;OFF-BI-10003274;R$ 15,92;4;0%;R$ 74.824,00
CA-2017-135860;01/12/2017;12/07/2017;Standard Class;JH-15985;OFF-FA-10000134;R$ 52,29;9;0%;R$ 162.099,00
CA-2017-135860;01/12/2017;12/07/2017;Standard Class;JH-15985;OFF-ST-10001522;R$ 91,99;1;0%;R$ 36.796,00
CA-2015-101007;09/02/2015;2/13/2015;Second Class;MS-17980;TEC-AC-10001266;R$ 20,80;2;20%;6.5
CA-2015-146262;02/01/2015;01/09/2015;Standard Class;VW-21775;OFF-LA-10004544;R$ 23,68;2;20%;8.88
CA-2015-146262;02/01/2015;01/09/2015;Standard Class;VW-21775;FUR-BO-10004695;R$ 452,45;5;50%;-R$ 244.323,00
CA-2015-146262;02/01/2015;01/09/2015;Standard Class;VW-21775;TEC-PH-10002844;R$ 62.982,00;3;40%;-R$ 146.958,00
CA-2015-146262;02/01/2015;01/09/2015;Standard Class;VW-21775;TEC-MA-10000864;R$ 1.188,00;9;70%;-950.4
CA-2015-146262;02/01/2015;01/09/2015;Standard Class;VW-21775;TEC-AC-10000109;R$ 89.584,00;2;20%;R$ 44.792,00
CA-2016-130162;28/10/2016;11/01/2016;Standard Class;JH-15910;OFF-ST-10001328;R$ 93,06;6;0%;R$ 260.568,00
CA-2016-130162;28/10/2016;11/01/2016;Standard Class;JH-15910;TEC-PH-10002563;R$ 302.376,00;3;20%;R$ 226.782,00
CA-2015-169397;24/12/2015;12/27/2015;First Class;JB-15925;OFF-FA-10000585;R$ 5.584,00;2;20%;R$ 18.148,00
CA-2015-169397;24/12/2015;12/27/2015;First Class;JB-15925;OFF-PA-10004000;R$ 22.704,00;6;20%;R$ 82.302,00
CA-2015-169397;24/12/2015;12/27/2015;First Class;JB-15925;OFF-BI-10002852;R$ 19.776,00;4;70%;-R$ 138.432,00
CA-2015-169397;24/12/2015;12/27/2015;First Class;JB-15925;FUR-FU-10000087;R$ 72.704,00;4;20%;R$ 190.848,00
CA-2015-169397;24/12/2015;12/27/2015;First Class;JB-15925;TEC-MA-10001148;R$ 479.988,00;4;70%;-R$ 3.839.904,00
CA-2015-169397;24/12/2015;12/27/2015;First Class;JB-15925;OFF-AR-10001958;R$ 27.168,00;2;20%;R$ 27.168,00
CA-2015-163055;09/08/2015;8/16/2015;Standard Class;DS-13180;OFF-AR-10001026;R$ 2,20;1;0%;0.968
CA-2015-163055;09/08/2015;8/16/2015;Standard Class;DS-13180;FUR-TA-10003748;R$ 622,45;5;0%;R$ 136.939,00
CA-2015-163055;09/08/2015;8/16/2015;Standard Class;DS-13180;OFF-ST-10002485;R$ 21,98;1;0%;0.2198
US-2015-145436;28/02/2015;03/04/2015;Standard Class;VD-21670;FUR-CH-10004860;R$ 161.568,00;2;20%;-R$ 282.744,00
US-2015-145436;28/02/2015;03/04/2015;Standard Class;VD-21670;FUR-CH-10004477;R$ 389.696,00;8;20%;R$ 438.408,00
US-2014-156216;13/09/2014;9/17/2014;Standard Class;EA-14035;OFF-BI-10001679;R$ 18.648,00;7;70%;-R$ 12.432,00
US-2017-100930;07/04/2017;04/12/2017;Standard Class;CS-12400;FUR-TA-10001705;R$ 233,86;2;45%;-R$ 102.048,00
US-2017-100930;07/04/2017;04/12/2017;Standard Class;CS-12400;FUR-TA-10003473;R$ 6.206.145,00;3;45%;-R$ 2.482.458,00
US-2017-100930;07/04/2017;04/12/2017;Standard Class;CS-12400;OFF-BI-10001679;R$ 5.328,00;2;70%;-R$ 3.552,00
US-2017-100930;07/04/2017;04/12/2017;Standard Class;CS-12400;FUR-FU-10004017;R$ 258.072,00;3;20%;0.0
US-2017-100930;07/04/2017;04/12/2017;Standard Class;CS-12400;TEC-AC-10003832;R$ 617.976,00;3;20%;-R$ 77.247,00
CA-2017-160514;12/11/2017;11/16/2017;Standard Class;DB-13120;OFF-PA-10002479;R$ 10,56;2;0%;R$ 4.752,00
CA-2016-157749;04/06/2016;06/09/2016;Second Class;KL-16645;OFF-PA-10003349;R$ 25,92;5;20%;R$ 9.396,00
CA-2016-157749;04/06/2016;06/09/2016;Second Class;KL-16645;FUR-FU-10000576;R$ 419,68;5;60%;-R$ 356.728,00
CA-2016-157749;04/06/2016;06/09/2016;Second Class;KL-16645;FUR-FU-10004351;R$ 11.688,00;3;60%;-R$ 46.752,00
CA-2016-157749;04/06/2016;06/09/2016;Second Class;KL-16645;TEC-PH-10000011;R$ 31.984,00;2;20%;R$ 111.944,00
CA-2016-157749;04/06/2016;06/09/2016;Second Class;KL-16645;FUR-TA-10002607;R$ 177.225,00;5;50%;-R$ 120.513,00
CA-2016-157749;04/06/2016;06/09/2016;Second Class;KL-16645;FUR-FU-10002505;R$ 4.044,00;3;60%;-R$ 28.308,00
CA-2016-157749;04/06/2016;06/09/2016;Second Class;KL-16645;OFF-AR-10004685;R$ 7.408,00;2;20%;R$ 12.038,00
CA-2014-131926;01/06/2014;06/06/2014;Second Class;DW-13480;FUR-CH-10004063;R$ 2.001,86;7;0%;R$ 5.805.394,00
CA-2014-131926;01/06/2014;06/06/2014;Second Class;DW-13480;OFF-ST-10002276;R$ 166,72;2;0%;41.68
CA-2014-131926;01/06/2014;06/06/2014;Second Class;DW-13480;OFF-PA-10004082;R$ 47,88;6;0%;23.94
CA-2014-131926;01/06/2014;06/06/2014;Second Class;DW-13480;OFF-AP-10002945;R$ 1.503,25;5;0%;R$ 4.960.725,00
CA-2014-131926;01/06/2014;06/06/2014;Second Class;DW-13480;OFF-PA-10000061;R$ 25,92;4;0%;R$ 124.416,00
CA-2016-154739;10/12/2016;12/15/2016;Second Class;LH-17155;FUR-CH-10002965;R$ 321.568,00;2;20%;R$ 281.372,00
CA-2016-145625;11/09/2016;9/17/2016;Standard Class;KC-16540;OFF-PA-10004569;R$ 7,61;1;0%;R$ 35.767,00
CA-2016-145625;11/09/2016;9/17/2016;Standard Class;KC-16540;TEC-AC-10003832;R$ 3.347,37;13;0%;R$ 6.360.003,00
CA-2016-146941;10/12/2016;12/13/2016;First Class;DL-13315;OFF-ST-10001228;R$ 80,58;6;0%;R$ 225.624,00
CA-2016-146941;10/12/2016;12/13/2016;First Class;DL-13315;OFF-EN-10003296;R$ 361,92;4;0%;R$ 162.864,00
US-2015-159982;28/11/2015;12/04/2015;Standard Class;DR-12880;FUR-FU-10002505;R$ 12.132,00;9;60%;-R$ 84.924,00
US-2015-159982;28/11/2015;12/04/2015;Standard Class;DR-12880;OFF-ST-10004804;R$ 82.368,00;2;20%;-R$ 195.624,00
US-2015-159982;28/11/2015;12/04/2015;Standard Class;DR-12880;OFF-ST-10001590;R$ 53,92;5;20%;R$ 4.044,00
US-2015-159982;28/11/2015;12/04/2015;Standard Class;DR-12880;TEC-PH-10001580;R$ 647.904,00;6;20%;R$ 566.916,00
CA-2017-163139;01/12/2017;12/03/2017;Second Class;CC-12670;TEC-AC-10000290;R$ 20,37;3;0%;R$ 69.258,00
CA-2017-163139;01/12/2017;12/03/2017;Second Class;CC-12670;OFF-ST-10002790;R$ 221,55;3;0%;R$ 66.465,00
CA-2017-163139;01/12/2017;12/03/2017;Second Class;CC-12670;OFF-BI-10003460;R$ 17,52;5;20%;R$ 6.132,00
US-2017-155299;08/06/2017;06/12/2017;Standard Class;Dl-13600;OFF-AP-10002203;R$ 1.624,00;2;80%;-R$ 4.466,00
US-2014-106992;19/09/2014;9/21/2014;Second Class;SB-20290;TEC-MA-10000822;R$ 3.059.982,00;3;40%;-R$ 509.997,00
US-2014-106992;19/09/2014;9/21/2014;Second Class;SB-20290;TEC-MA-10003353;R$ 2.519.958,00;7;40%;-R$ 2.519.958,00
CA-2016-125318;06/06/2016;6/13/2016;Standard Class;RC-19825;TEC-PH-10001433;R$ 328.224,00;4;20%;R$ 287.196,00
CA-2015-155040;10/11/2015;11/15/2015;Standard Class;AH-10210;TEC-AC-10004469;R$ 79,90;2;0%;R$ 35.156,00
CA-2017-136826;16/06/2017;6/20/2017;Standard Class;CB-12535;OFF-AR-10003602;R$ 14.016,00;3;20%;R$ 47.304,00
CA-2016-111010;22/01/2016;1/28/2016;Standard Class;PG-18895;OFF-FA-10003472;R$ 7,56;6;0%;0.3024
US-2017-145366;09/12/2017;12/13/2017;Standard Class;CA-12310;OFF-ST-10004180;R$ 37.208,00;1;20%;-R$ 74.416,00
US-2017-145366;09/12/2017;12/13/2017;Standard Class;CA-12310;OFF-EN-10004386;R$ 57.576,00;3;20%;R$ 21.591,00
CA-2017-163979;28/12/2017;01/02/2018;Second Class;KH-16690;OFF-ST-10003208;R$ 725,84;4;0%;R$ 2.104.936,00
CA-2015-155334;30/07/2015;7/31/2015;First Class;HA-14920;TEC-AC-10003628;R$ 209,93;7;0%;R$ 923.692,00
CA-2015-155334;30/07/2015;7/31/2015;First Class;HA-14920;FUR-FU-10003274;R$ 5,28;3;0%;R$ 23.232,00
CA-2015-155334;30/07/2015;7/31/2015;First Class;HA-14920;OFF-BI-10002557;R$ 10,92;3;20%;R$ 4.095,00
CA-2017-118136;16/09/2017;9/17/2017;First Class;BB-10990;OFF-PA-10002615;R$ 8,82;2;0%;R$ 40.572,00
CA-2017-118136;16/09/2017;9/17/2017;First Class;BB-10990;OFF-AR-10001427;R$ 5,98;1;0%;R$ 15.548,00
CA-2017-132976;13/10/2017;10/17/2017;Standard Class;AG-10495;OFF-PA-10000673;R$ 11.648,00;2;20%;R$ 40.768,00
CA-2017-132976;13/10/2017;10/17/2017;Standard Class;AG-10495;OFF-PA-10004470;R$ 18.176,00;4;20%;R$ 59.072,00
CA-2017-132976;13/10/2017;10/17/2017;Standard Class;AG-10495;OFF-ST-10000876;R$ 59.712,00;6;20%;R$ 59.712,00
CA-2017-132976;13/10/2017;10/17/2017;Standard Class;AG-10495;OFF-LA-10002043;R$ 24,84;3;20%;R$ 8.694,00
US-2015-161991;26/09/2015;9/28/2015;Second Class;SC-20725;OFF-BI-10004967;R$ 2,08;5;80%;-R$ 3.432,00
US-2015-161991;26/09/2015;9/28/2015;Second Class;SC-20725;TEC-PH-10001760;R$ 1.114,40;7;20%;376.11
CA-2015-130890;02/11/2015;11/06/2015;Standard Class;JO-15280;FUR-TA-10002903;R$ 1.038,84;5;20%;R$ 51.942,00
CA-2015-130883;26/09/2015;10/02/2015;Standard Class;TB-21520;OFF-PA-10000474;R$ 141,76;5;20%;R$ 47.844,00
CA-2015-130883;26/09/2015;10/02/2015;Standard Class;TB-21520;TEC-AC-10001956;R$ 239,80;5;20%;47.96
CA-2015-130883;26/09/2015;10/02/2015;Standard Class;TB-21520;OFF-PA-10004100;R$ 31.104,00;6;20%;R$ 108.864,00
CA-2016-112697;18/12/2016;12/20/2016;Second Class;AH-10195;OFF-BI-10000778;R$ 254.058,00;7;70%;-R$ 169.372,00
CA-2016-112697;18/12/2016;12/20/2016;Second Class;AH-10195;OFF-AP-10002684;R$ 194.528,00;2;20%;R$ 24.316,00
CA-2016-112697;18/12/2016;12/20/2016;Second Class;AH-10195;OFF-SU-10000646;R$ 961,48;5;20%;-R$ 2.043.145,00
CA-2016-110772;20/11/2016;11/24/2016;Second Class;NZ-18565;OFF-FA-10002983;R$ 19.096,00;7;20%;R$ 66.836,00
CA-2016-110772;20/11/2016;11/24/2016;Second Class;NZ-18565;OFF-LA-10004689;R$ 18.496,00;8;20%;R$ 62.424,00
CA-2016-110772;20/11/2016;11/24/2016;Second Class;NZ-18565;TEC-AC-10002001;R$ 255.984,00;2;20%;R$ 543.966,00
CA-2016-110772;20/11/2016;11/24/2016;Second Class;NZ-18565;FUR-BO-10004709;R$ 86,97;3;50%;-R$ 487.032,00
CA-2014-111451;26/12/2014;12/28/2014;First Class;KL-16555;FUR-FU-10004091;R$ 300.416,00;8;20%;R$ 788.592,00
CA-2014-111451;26/12/2014;12/28/2014;First Class;KL-16555;FUR-CH-10001891;R$ 230.352,00;3;20%;R$ 201.558,00
CA-2014-111451;26/12/2014;12/28/2014;First Class;KL-16555;FUR-FU-10002918;R$ 218.352,00;3;20%;-R$ 245.646,00
CA-2014-111451;26/12/2014;12/28/2014;First Class;KL-16555;OFF-BI-10004593;R$ 78,60;5;70%;-62.88
CA-2014-111451;26/12/2014;12/28/2014;First Class;KL-16555;OFF-FA-10004854;R$ 27.552,00;3;20%;R$ 92.988,00
CA-2016-142545;28/10/2016;11/03/2016;Standard Class;JD-15895;OFF-PA-10002105;R$ 32,40;5;0%;R$ 15.552,00
CA-2016-142545;28/10/2016;11/03/2016;Standard Class;JD-15895;OFF-ST-10002756;R$ 1.082,48;8;0%;R$ 108.248,00
CA-2016-142545;28/10/2016;11/03/2016;Standard Class;JD-15895;OFF-PA-10004243;R$ 56,91;3;0%;R$ 273.168,00
CA-2016-142545;28/10/2016;11/03/2016;Standard Class;JD-15895;FUR-FU-10001861;R$ 77,60;4;0%;R$ 38.024,00
CA-2016-142545;28/10/2016;11/03/2016;Standard Class;JD-15895;OFF-BI-10002706;R$ 14,28;1;0%;R$ 65.688,00
US-2017-152380;19/11/2017;11/23/2017;Standard Class;JH-15910;FUR-TA-10002533;R$ 219.075,00;3;50%;-R$ 131.445,00
CA-2015-144253;04/05/2015;05/09/2015;Second Class;AS-10225;FUR-FU-10002671;R$ 26,80;2;0%;R$ 12.864,00
CA-2014-130960;30/12/2014;01/04/2015;Standard Class;KB-16600;OFF-AR-10003651;R$ 9,84;3;0%;R$ 28.536,00
CA-2014-111003;01/06/2014;06/06/2014;Standard Class;CR-12625;OFF-BI-10001072;R$ 45,48;3;0%;R$ 209.208,00
CA-2014-111003;01/06/2014;06/06/2014;Standard Class;CR-12625;OFF-AR-10002135;R$ 289,20;6;0%;R$ 83.868,00
CA-2017-126774;15/04/2017;4/17/2017;First Class;SH-20395;OFF-AR-10002804;R$ 4,89;1;0%;R$ 20.049,00
CA-2016-142902;12/09/2016;9/14/2016;Second Class;BP-11185;FUR-FU-10001918;R$ 15.136,00;4;20%;R$ 35.948,00
CA-2016-142902;12/09/2016;9/14/2016;Second Class;BP-11185;FUR-CH-10004086;R$ 466.768,00;2;20%;R$ 525.114,00
CA-2016-142902;12/09/2016;9/14/2016;Second Class;BP-11185;FUR-FU-10001756;R$ 15.232,00;1;20%;R$ 17.136,00
CA-2016-142902;12/09/2016;9/14/2016;Second Class;BP-11185;OFF-LA-10000634;R$ 6.264,00;3;20%;R$ 20.358,00
CA-2014-120887;27/09/2014;10/03/2014;Standard Class;TS-21205;FUR-FU-10001588;R$ 87,54;3;0%;R$ 376.422,00
CA-2014-167850;09/08/2014;8/16/2014;Standard Class;AG-10525;TEC-PH-10002398;R$ 178.384,00;2;20%;R$ 22.298,00
CA-2014-167850;09/08/2014;8/16/2014;Standard Class;AG-10525;OFF-PA-10001937;R$ 15.552,00;3;20%;R$ 54.432,00
CA-2014-164259;28/12/2014;12/30/2014;First Class;SP-20860;OFF-AR-10003373;R$ 99.136,00;4;20%;R$ 86.744,00
CA-2014-164973;04/11/2014;11/09/2014;Standard Class;NM-18445;FUR-CH-10002602;R$ 135.882,00;1;10%;R$ 241.568,00
CA-2014-164973;04/11/2014;11/09/2014;Standard Class;NM-18445;TEC-MA-10002927;R$ 3.991,98;2;0%;1995.99
CA-2014-164973;04/11/2014;11/09/2014;Standard Class;NM-18445;TEC-PH-10004093;R$ 275,94;6;0%;R$ 800.226,00
CA-2014-164973;04/11/2014;11/09/2014;Standard Class;NM-18445;TEC-AC-10000892;R$ 360,00;4;0%;129.6
CA-2014-164973;04/11/2014;11/09/2014;Standard Class;NM-18445;OFF-ST-10002974;R$ 43,57;1;0%;R$ 13.071,00
CA-2014-156601;19/09/2014;9/24/2014;Standard Class;FA-14230;OFF-FA-10000624;R$ 7,16;2;0%;3.58
CA-2016-162138;23/04/2016;4/27/2016;Standard Class;GK-14620;OFF-BI-10004593;R$ 251,52;6;20%;R$ 81.744,00
CA-2016-162138;23/04/2016;4/27/2016;Standard Class;GK-14620;TEC-AC-10001908;R$ 99,99;1;0%;R$ 349.965,00
CA-2017-153339;03/11/2017;11/05/2017;Second Class;DJ-13510;FUR-FU-10001967;R$ 15.992,00;1;20%;0.9995
US-2016-141544;30/08/2016;09/01/2016;First Class;PO-18850;TEC-PH-10003645;R$ 290.898,00;3;40%;-R$ 678.762,00
US-2016-141544;30/08/2016;09/01/2016;First Class;PO-18850;OFF-ST-10000675;R$ 54.224,00;2;20%;R$ 3.389,00
US-2016-141544;30/08/2016;09/01/2016;First Class;PO-18850;FUR-CH-10003312;R$ 786.744,00;4;30%;-R$ 2.585.016,00
US-2016-141544;30/08/2016;09/01/2016;First Class;PO-18850;OFF-LA-10001074;R$ 100,24;10;20%;R$ 33.831,00
US-2016-141544;30/08/2016;09/01/2016;First Class;PO-18850;OFF-BI-10001524;R$ 37.764,00;6;70%;-R$ 276.936,00
US-2016-150147;25/04/2016;4/29/2016;Second Class;JL-15850;TEC-PH-10004614;R$ 82,80;2;40%;-20.7
US-2016-150147;25/04/2016;4/29/2016;Second Class;JL-15850;OFF-BI-10001153;R$ 20.724,00;2;70%;-R$ 13.816,00
US-2016-150147;25/04/2016;4/29/2016;Second Class;JL-15850;OFF-BI-10001982;R$ 4.896,00;3;70%;-R$ 34.272,00
CA-2015-137946;01/09/2015;09/04/2015;Second Class;DB-13615;OFF-BI-10001922;R$ 4.752,00;1;20%;R$ 16.038,00
CA-2015-137946;01/09/2015;09/04/2015;Second Class;DB-13615;TEC-CO-10001449;R$ 959.984,00;2;20%;R$ 3.359.944,00
CA-2015-137946;01/09/2015;09/04/2015;Second Class;DB-13615;OFF-BI-10004140;R$ 14.368,00;4;20%;4.49
CA-2014-129924;12/07/2014;7/17/2014;Standard Class;AC-10420;OFF-BI-10003314;R$ 7.712,00;2;20%;R$ 27.956,00
CA-2014-129924;12/07/2014;7/17/2014;Standard Class;AC-10420;FUR-TA-10004575;R$ 698.352,00;3;20%;-R$ 174.588,00
CA-2015-128167;22/06/2015;6/26/2015;Second Class;KL-16645;OFF-FA-10000490;R$ 4,96;4;0%;R$ 23.312,00
CA-2014-122336;13/04/2014;4/17/2014;Second Class;JD-15895;OFF-AR-10000122;R$ 17.856,00;4;20%;R$ 1.116,00
CA-2014-122336;13/04/2014;4/17/2014;Second Class;JD-15895;OFF-BI-10003656;R$ 509,97;10;70%;-R$ 407.976,00
CA-2014-122336;13/04/2014;4/17/2014;Second Class;JD-15895;OFF-FA-10002780;R$ 30.992,00;13;20%;R$ 100.724,00
CA-2014-122336;13/04/2014;4/17/2014;Second Class;JD-15895;TEC-PH-10000702;R$ 71.928,00;12;40%;R$ 83.916,00
US-2015-120712;20/12/2015;12/24/2015;Standard Class;CS-12130;OFF-ST-10000107;R$ 88,80;4;20%;-2.22
CA-2017-169901;15/06/2017;6/19/2017;Standard Class;CC-12550;TEC-PH-10002293;R$ 47.976,00;3;20%;R$ 47.976,00
CA-2017-134306;08/07/2017;07/12/2017;Standard Class;TD-20995;OFF-AR-10004027;R$ 7,56;3;0%;R$ 30.996,00
CA-2017-134306;08/07/2017;07/12/2017;Standard Class;TD-20995;OFF-PA-10000249;R$ 24,56;2;0%;R$ 115.432,00
CA-2017-134306;08/07/2017;07/12/2017;Standard Class;TD-20995;OFF-AR-10001374;R$ 12,96;2;0%;R$ 41.472,00
CA-2016-129714;01/09/2016;09/03/2016;First Class;AB-10060;TEC-AC-10000290;R$ 6,79;1;0%;R$ 23.086,00
CA-2016-129714;01/09/2016;09/03/2016;First Class;AB-10060;OFF-PA-10001970;R$ 24,56;2;0%;R$ 115.432,00
CA-2016-129714;01/09/2016;09/03/2016;First Class;AB-10060;OFF-BI-10002160;R$ 3.048,00;1;20%;R$ 10.668,00
CA-2016-129714;01/09/2016;09/03/2016;First Class;AB-10060;OFF-PA-10001970;R$ 49,12;4;0%;R$ 230.864,00
CA-2016-129714;01/09/2016;09/03/2016;First Class;AB-10060;OFF-BI-10004995;R$ 4.355.168,00;4;20%;R$ 14.154.296,00
CA-2016-138520;08/04/2016;4/13/2016;Standard Class;JL-15505;FUR-BO-10002268;R$ 388.704,00;6;20%;-R$ 48.588,00
CA-2016-138520;08/04/2016;4/13/2016;Standard Class;JL-15505;OFF-EN-10001137;R$ 8,26;2;0%;R$ 37.996,00
CA-2016-138520;08/04/2016;4/13/2016;Standard Class;JL-15505;OFF-AR-10002399;R$ 17,04;4;0%;R$ 69.864,00
CA-2016-138520;08/04/2016;4/13/2016;Standard Class;JL-15505;OFF-PA-10002713;R$ 34,40;5;0%;R$ 15.824,00
CA-2016-130001;23/04/2016;4/28/2016;Standard Class;HK-14890;OFF-PA-10002666;R$ 36,24;5;20%;R$ 11.325,00
CA-2017-155698;08/03/2017;03/11/2017;First Class;VB-21745;OFF-AP-10001124;R$ 647,84;8;0%;R$ 1.684.384,00
CA-2017-155698;08/03/2017;03/11/2017;First Class;VB-21745;OFF-LA-10001158;R$ 20,70;2;0%;R$ 9.936,00
CA-2017-144904;25/09/2017;10/01/2017;Standard Class;KW-16435;OFF-LA-10001158;R$ 20,70;2;0%;R$ 9.936,00
CA-2017-144904;25/09/2017;10/01/2017;Standard Class;KW-16435;FUR-CH-10000785;R$ 488.646,00;3;10%;R$ 868.704,00
CA-2017-144904;25/09/2017;10/01/2017;Standard Class;KW-16435;OFF-AR-10003732;R$ 5,56;2;0%;R$ 14.456,00
CA-2017-144904;25/09/2017;10/01/2017;Standard Class;KW-16435;FUR-FU-10000023;R$ 47,12;8;0%;R$ 207.328,00
CA-2014-123344;24/09/2014;9/29/2014;Standard Class;JD-16060;OFF-ST-10001713;R$ 211,96;4;0%;R$ 84.784,00
CA-2016-155516;21/10/2016;10/21/2016;Same Day;MK-17905;OFF-BI-10002412;R$ 23,20;4;0%;10.44
CA-2016-155516;21/10/2016;10/21/2016;Same Day;MK-17905;OFF-SU-10001225;R$ 7,36;2;0%;0.1472
CA-2016-155516;21/10/2016;10/21/2016;Same Day;MK-17905;OFF-ST-10002406;R$ 104,79;7;0%;R$ 293.412,00
CA-2016-155516;21/10/2016;10/21/2016;Same Day;MK-17905;FUR-BO-10002545;R$ 1.043,92;4;0%;R$ 2.714.192,00
CA-2017-104745;29/05/2017;06/04/2017;Standard Class;GT-14755;OFF-PA-10002036;R$ 25,92;5;20%;R$ 9.396,00
CA-2017-104745;29/05/2017;06/04/2017;Standard Class;GT-14755;OFF-ST-10002205;R$ 53.424,00;3;20%;R$ 46.746,00
US-2014-119137;23/07/2014;7/27/2014;Standard Class;AG-10900;OFF-BI-10001982;R$ 8,16;5;70%;-R$ 5.712,00
US-2014-119137;23/07/2014;7/27/2014;Standard Class;AG-10900;TEC-AC-10003911;R$ 1.023.936,00;8;20%;R$ 1.791.888,00
US-2014-119137;23/07/2014;7/27/2014;Standard Class;AG-10900;OFF-AR-10000658;R$ 9,24;1;20%;0.924
US-2014-119137;23/07/2014;7/27/2014;Standard Class;AG-10900;TEC-AC-10002076;R$ 479,04;10;20%;-29.94
US-2016-134656;28/09/2016;10/01/2016;First Class;MM-18280;OFF-PA-10003039;R$ 99.136,00;4;20%;30.98
US-2017-134481;27/08/2017;09/01/2017;Standard Class;AR-10405;FUR-TA-10004915;R$ 1.488.424,00;7;30%;-R$ 2.976.848,00
CA-2015-130792;28/04/2015;05/05/2015;Standard Class;RA-19915;OFF-AP-10000696;R$ 8.652,00;3;80%;-R$ 203.322,00
CA-2015-130792;28/04/2015;05/05/2015;Standard Class;RA-19915;OFF-ST-10003327;R$ 23.832,00;3;20%;R$ 26.811,00
CA-2015-130792;28/04/2015;05/05/2015;Standard Class;RA-19915;OFF-BI-10000309;R$ 12.176,00;4;80%;-R$ 188.728,00
CA-2016-134775;28/10/2016;10/29/2016;First Class;AS-10285;OFF-PA-10004734;R$ 50,96;7;0%;25.48
CA-2016-134775;28/10/2016;10/29/2016;First Class;AS-10285;OFF-BI-10002225;R$ 49.536,00;3;20%;R$ 173.376,00
CA-2015-125395;26/06/2015;6/29/2015;Second Class;LA-16780;TEC-AC-10004708;R$ 41,90;2;0%;R$ 8.799,00
US-2015-168935;27/11/2015;12/02/2015;Standard Class;DO-13435;FUR-TA-10000617;R$ 3.754.575,00;3;45%;-R$ 1.570.095,00
US-2015-168935;27/11/2015;12/02/2015;Standard Class;DO-13435;TEC-AC-10002335;R$ 83.976,00;3;20%;-R$ 10.497,00
CA-2015-122756;03/12/2015;12/07/2015;Standard Class;DK-13225;TEC-MA-10001681;R$ 482,34;4;70%;-R$ 337.638,00
CA-2015-122756;03/12/2015;12/07/2015;Standard Class;DK-13225;FUR-FU-10001935;R$ 2,96;1;20%;0.777
CA-2014-115973;24/11/2014;11/26/2014;First Class;NG-18430;OFF-AR-10004757;R$ 2.624,00;1;20%;0.4264
CA-2017-101798;11/12/2017;12/15/2017;Standard Class;MV-18190;OFF-BI-10000050;R$ 23,36;4;20%;R$ 7.884,00
CA-2017-101798;11/12/2017;12/15/2017;Standard Class;MV-18190;TEC-AC-10001998;R$ 39,98;2;0%;R$ 135.932,00
US-2014-135972;21/09/2014;9/23/2014;Second Class;JG-15115;TEC-PH-10003012;R$ 246.384,00;2;20%;R$ 277.182,00
US-2014-135972;21/09/2014;9/23/2014;Second Class;JG-15115;TEC-CO-10002313;R$ 1.799,97;3;0%;R$ 7.019.883,00
US-2014-134971;07/06/2014;06/10/2014;Second Class;BP-11095;OFF-BI-10003982;R$ 12.462,00;3;80%;-R$ 205.623,00
CA-2017-102946;30/06/2017;07/05/2017;Standard Class;VP-21730;OFF-BI-10004492;R$ 75.792,00;3;20%;R$ 255.798,00
CA-2017-165603;17/10/2017;10/19/2017;Second Class;SS-20140;OFF-ST-10000798;R$ 49,96;2;0%;R$ 94.924,00
CA-2017-165603;17/10/2017;10/19/2017;Second Class;SS-20140;OFF-PA-10002552;R$ 12,96;2;0%;R$ 62.208,00
CA-2015-122259;31/10/2015;11/04/2015;Standard Class;HP-14815;OFF-SU-10002573;R$ 70,12;4;0%;R$ 21.036,00
CA-2016-108987;08/09/2016;09/10/2016;Second Class;AG-10675;OFF-ST-10001580;R$ 35.952,00;3;20%;R$ 35.952,00
CA-2016-108987;08/09/2016;09/10/2016;Second Class;AG-10675;FUR-BO-10004834;R$ 23.962.656,00;4;32%;-R$ 3.171.528,00
CA-2016-108987;08/09/2016;09/10/2016;Second Class;AG-10675;OFF-ST-10000934;R$ 131.136,00;4;20%;-R$ 32.784,00
CA-2016-108987;08/09/2016;09/10/2016;Second Class;AG-10675;TEC-AC-10000158;R$ 57.584,00;2;20%;0.7198
